id,manufacturer,name,certification_id,assurance_level,certification_date,archived_date,remark
1437,四川安盟电子信息安全有限责任公司,"安盟身份认证系统 (V5.0)",CNITSEC2005TYP429,NULL,2005-12-28,NULL,NULL
1438,上海方正信息安全技术有限公司,"方正千兆防火墙 V3.0",CNITSEC2006TYP430,NULL,2006-1-20,NULL,NULL
1439,深圳市融合网络设备有限责任公司,"e 网通多功能千兆防火墙 (RHF6000)",CNITSEC2006TYP431,NULL,2006-1-20,NULL,NULL
1440,神州绿盟信息技术有限公司,"ESP 安全管理平台 (V2.0)",CNITSEC2006TYP432,NULL,2006-1-20,NULL,NULL
1441,中联绿盟信息技术（北京）有限公司,"ESP 安全管理平台 (V2.0)",CNITSEC2006TYP433,NULL,2006-1-20,NULL,NULL
1442,北京鑫奥博科技发展有限公司,"天衣 Lotus Domino 安全审计 (V1.0)",CNITSEC2006TYP434,NULL,2006-1-20,NULL,NULL
1443,成都三零盛安信息系统有限公司,"鹰眼网络入侵检测系统（百兆 /V3.2/NIDS100 ）",CNITSEC2006PRD012-EAL3,EAL3,2006-1-20,NULL,NULL
1444,联想控股有限公司,"安全增强微型计算机开天 M400S",CNITSEC2006TYP435,NULL,2006-1-23,NULL,NULL
1445,华为技术有限公司,"Quidway SecEngine D500 千兆入侵检测系统（ SecNOS 1.0 ）",CNITSEC2006TYP436,NULL,2006-2-22,NULL,NULL
1446,珠海金山软件股份有限公司,"金山政鹰电子印章系统（ V1.0 ）",CNITSEC2006TYP437,NULL,2006-2-22,NULL,NULL
1447,广州市百成科技有限公司,"百成电子印章 (V2.0)",CNITSEC2006TYP438,NULL,2006-2-22,NULL,NULL
1448,北京华虹集成电路设计有限责任公司,"北京华虹 HSM0864K SIM 卡 (GSM)",CNITSEC2006PRD014-EAL4,EAL4,2006-2-22,NULL,NULL
1449,中联绿盟信息技术（北京）有限公司,"冰之眼网络入侵保护系统 NIPS ICEYE( 百兆 /V5.0 ）",CNITSEC2006TYP439,NULL,2006-3-16,NULL,NULL
1450,北京神州绿盟科技有限公司,"绿盟冰之眼网络入侵保护系统 NIPS ICEYE( 百兆 /V5.0 ）",CNITSEC2006TYP440,NULL,2006-3-16,NULL,NULL
1451,华为技术有限公司,"华为千兆防火墙 SecPath 500F （ VRP 3.4 ）",CNITSEC2006TYP441,NULL,2006-3-16,NULL,NULL
1452,北京天地融科技有限公司,"OnKey 智能密码钥匙 193 （ V1.0 ）",CNITSEC2006TYP442,NULL,2006-3-21,NULL,NULL
1453,中国软件与技术服务股份有限公司,"中软防水墙系统（ V7.2 ）",CNITSEC2006TYP443,NULL,2006-3-21,NULL,NULL
1454,中铁信安（北京）信息安全技术有限公司,"科博内网监控与审计系统 CopSMP （ V3.9 ）",CNITSEC2006TYP444,NULL,2006-3-21,NULL,NULL
1455,北京天融信科技有限公司,"网络卫士安全管理系统（ TSM-TopDesk 桌面管理 ) （ V2 ）",CNITSEC2006TYP445,NULL,2006-3-21,NULL,NULL
1456,网御神州科技（北京）有限公司,"SecGate 3600 防火墙（千兆 /V3.0 ）",CNITSEC2006TYP446,NULL,2006-3-21,NULL,NULL
1457,网御神州科技（北京）有限公司,"SecIDS 3600 入侵检测系统（百兆 /V4.0 ）",CNITSEC2006TYP447,NULL,2006-3-21,NULL,NULL
1458,网御神州科技（北京）有限公司,"SecIDS 3600 入侵检测系统（千兆 /V4.0 ）",CNITSEC2006TYP448,NULL,2006-3-21,NULL,NULL
1459,北京网诺信息安全技术有限公司,"SecFox 安全管理系统（ V1.0 ）",CNITSEC2006TYP449,NULL,2006-3-21,NULL,NULL
1460,亿阳信通股份有限公司,"BOCO.NIDS( 百兆 /V2.0)",CNITSEC2006TYP450,NULL,2006-3-31,NULL,NULL
1461,亿阳信通股份有限公司,"亿阳网警 SCANNER Version 2.0",CNITSEC2006TYP451,NULL,2006-3-31,NULL,NULL
1462,北京鼎普科技有限公司,"鼎普桌面监控管理与审计系统（ V3.0 ）",CNITSEC2006TYP452,NULL,2006-3-31,NULL,NULL
1463,联想网御科技（北京）有限公司,"联想网御入侵检测系统 ( 千兆 /V3.2)",CNITSEC2006TYP453,NULL,2006-5-8,NULL,NULL
1464,北京天融信科技有限公司,"网络卫士防火墙系统 NGFW4000-UF(V3)",CNITSEC2006TYP454,NULL,2006-5-10,NULL,NULL
1465,首都信息发展股份有限公司,"CapGate 倚天卫士网关（ V4.51) 百兆",CNITSEC2006TYP455,NULL,2006-5-11,NULL,NULL
1466,首都信息发展股份有限公司,"CapGate 倚天卫士网关（ V4.51) 千兆",CNITSEC2006TYP456,NULL,2006-5-12,NULL,NULL
1467,首都信息发展股份有限公司,"CapGate PLUS 倚天卫士网关（ V4.51) 百兆",CNITSEC2006TYP457,NULL,2006-5-13,NULL,NULL
1468,洛阳普天信息技术有限公司,"普天网安防火墙（ 8.50.02 /PT-WA1000 百兆）",CNITSEC2006TYP458,NULL,2006-5-14,NULL,NULL
1469,网御神州科技（北京）有限公司,"SECSIS 3600 安全隔离与信息交换系统（ V2.0)",CNITSEC2006TYP459,NULL,2006-5-15,NULL,NULL
1470,北京冠群金辰软件有限公司,"KILL 终端安全管理系统（ V1.2)",CNITSEC2006TYP460,NULL,2006-5-16,NULL,NULL
1471,广西博联信息通信技术有限责任公司,"PDSMS 数据保护模块 (V1.0)",CNITSEC2006TYP461,NULL,2006-5-17,NULL,NULL
1472,深圳市宝德科技股份有限公司,"负载均衡服务器 PowerBalance1000(V3.0.1)",CNITSEC2006TYP462,NULL,2006-5-18,NULL,NULL
1473,上海博达数据通信有限公司,"博达博御防火墙（百兆 /V3.6)",CNITSEC2006TYP463,NULL,2006-5-19,NULL,NULL
1474,沈阳通用软件有限公司,"SmartConfig® “智能网全”系统（ V4.0 ）",CNITSEC2006TYP464,NULL,2006-5-20,NULL,NULL
1475,北京安氏领信科技发展有限公司,"领信终端安全管理系统 LinkTrust IntraSec （ V2.0)",CNITSEC2006TYP465,NULL,2006-5-21,NULL,NULL
1476,中国联通有限公司,"中国联通移动虚拟拨号专用网 ( 无线 VPDN) 系统",CNITSEC2006SYS006,NULL,2006-5-22,NULL,NULL
1477,北京华通网安软件技术有限公司,"华安方城内网安全管理系统 (V1.0)",CNITSEC2006TYP466,NULL,2006-5-12,NULL,NULL
1478,北京威视科技发展有限公司,"威信内网安全管理系统 (V1.0)",CNITSEC2006TYP467,NULL,2006-5-12,NULL,NULL
1479,北京榕基网安科技有限公司,"榕基网络入侵检测系统（ RJ-IDS V2.0/ 百兆）",CNITSEC2006TYP468,NULL,2006-5-29,NULL,NULL
1480,北京启明星辰信息技术有限公司,"天珣内网安全风险管理与审计系统（ V6.6 ）",CNITSEC2006TYP469,NULL,2006-6-8,NULL,NULL
1481,深圳市思创科达技术有限公司,"思创 Coinstor 备份管理软件（ V5.0 ）",CNITSEC2006TYP470,NULL,2006-6-21,NULL,NULL
1482,"华北计算技术研究所 / 北京太极信息安全技术有限公司","太极龙威网络入侵检测系统（ V5.0/LW-M500/ 百兆）",CNITSEC2006TYP471,NULL,2006-6-22,NULL,NULL
1483,长沙博华科技有限公司,"博华网龙防火墙 YG-FWS-S( 百兆 /V2.0)",CNITSEC2006TYP472,NULL,2006-6-23,NULL,NULL
1484,广州天网安系统集成有限公司,"天网安 ® 天网防火墙 ( 百兆 /V2.0)",CNITSEC2006TYP473,NULL,2006-6-24,NULL,NULL
1485,武汉通达信电子科技有限公司,"通达信网上证券交易 SSL 安全代理系统 (V3.06)",CNITSEC2006TYP474,NULL,2006-6-25,NULL,NULL
1486,成都大东网络安全技术有限责任公司,"DD2000 网络信息审计系统 (V3.0)",CNITSEC2006TYP475,NULL,2006-6-26,NULL,NULL
1487,北京安氏领信科技发展有限公司,"领信统一威胁管理系统 LinkTrust Unified Threat Managemen",CNITSEC2006TYP476,NULL,2006-8-1,NULL,NULL
1488,武汉天喻信息产业股份有限公司,"加油卡 TYCOS/R(V2.0)",CNITSEC2006TYP477,NULL,2006-8-2,NULL,NULL
1489,武汉天喻信息产业股份有限公司,"SAM 卡 TYSAM/R(V2.0)",CNITSEC2006TYP478,NULL,2006-8-3,NULL,NULL
1490,重庆禾兴江源科技发展有限公司,"禾兴江源结构型网络安全系统（ 3S ）－网关防火墙（百兆 /V1.0)",CNITSEC2006TYP479,NULL,2006-8-4,NULL,NULL
1491,重庆禾兴江源科技发展有限公司,"禾兴江源结构型网络安全系统（ 3S ）－服务器防火墙（ V1.0)",CNITSEC2006TYP480,NULL,2006-8-5,NULL,NULL
1492,重庆禾兴江源科技发展有限公司,"禾兴江源结构型网络安全系统（ 3S ）－终端安全管理（ V1.0)",CNITSEC2006TYP481,NULL,2006-8-6,NULL,NULL
1493,深圳市宝德科技股份有限公司,"宝德－反垃圾邮件服务器 PowerScan1000(V1.0.1)",CNITSEC2006TYP482,NULL,2006-8-7,NULL,NULL
1494,上海汉邦京泰数码技术有限公司,"汉邦信息安全综合强审计监控系统（ V4.0 ）",CNITSEC2006TYP483,NULL,2006-8-8,NULL,NULL
1495,大唐微电子技术有限公司,"大唐 DMT01U UIM 卡（ CDMA ）",CNITSEC2006PRD018-EAL4,EAL4,2006-8-2,NULL,NULL
1496,"北京电子科技学院 北京明朝万达科技有限公司","中安源 (Chinasec) 可信网络安全平台 (V2.0)",CNITSEC2006TYP484,NULL,2006-9-4,NULL,NULL
1497,北京网新易尚科技有限公司,"易尚网关防火墙 (V6.01)",CNITSEC2006TYP485,NULL,2006-9-4,NULL,NULL
1498,中铁信安（北京）信息安全技术有限公司,"科博安全隔离与信息交换系统 (CopGap200/V2.3)",CNITSEC2006TYP486,NULL,2006-9-4,NULL,NULL
1499,"中联绿盟信息技术 ( 北京 ) 有限公司","矩阵内网安全管理系统 MatrixPoint(V1.5)",CNITSEC2006TYP487,NULL,2006-9-8,NULL,NULL
1500,北京神州绿盟科技有限公司,"绿盟矩阵内网安全管理系统 MatrixPoint(V1.5)",CNITSEC2006TYP488,NULL,2006-9-8,NULL,NULL
1501,成都三零盛安信息系统有限公司,"鹰眼安全网关 (SGATE100/V2.1)",CNITSEC2006TYP489,NULL,2006-10-24,NULL,NULL
1502,成都三零盛安信息系统有限公司,"鹰眼安全网关 (SGATE1000/V2.1)",CNITSEC2006TYP490,NULL,2006-10-25,NULL,NULL
1503,成都三零盛安信息系统有限公司,"鹰眼数据库审计系统 (NDAS100/V1.21)",CNITSEC2006TYP491,NULL,2006-10-26,NULL,NULL
1504,成都三零盛安信息系统有限公司,"鹰眼数据库审计系统 (NDAS1000/V1.21)",CNITSEC2006TYP492,NULL,2006-10-27,NULL,NULL
1505,成都三零盛安信息系统有限公司,"鹰眼网络安全审计系统 (NSAS1000/V2.2)",CNITSEC2006TYP493,NULL,2006-10-28,NULL,NULL
1506,北京天融信科技有限公司,"网络卫士防火墙 NGFW ARES( 百兆 /V2.0)",CNITSEC2006TYP494,NULL,2006-10-29,NULL,NULL
1507,北京和信网安科技有限公司,"天御 6000 网络物理隔离系统（ V1.0 ）",CNITSEC2006TYP495,NULL,2006-10-30,NULL,NULL
1508,广州市图文科技有限公司,"图文网络物理隔离卡 WLGLQ- Ⅱ型",CNITSEC2006TYP496,NULL,2006-10-31,NULL,NULL
1509,上海乾隆高科技有限公司,"钱龙安全代理系统 (V2.0)",CNITSEC2006TYP497,NULL,2006-11-13,NULL,NULL
1510,北京邦诺存储科技有限公司,"邦诺网络存储系统 (V6.0)",CNITSEC2006TYP498,NULL,2006-11-13,NULL,NULL
1511,"思科系统 ( 中国 ) 网络技术有限公司","Cisco ASA5510 防火墙 ( 百兆 /V7)",CNITSEC2006TYP499,NULL,2006-11-13,NULL,NULL
1512,"思科系统 ( 中国 ) 网络技术有限公司","Cisco ASA5520 防火墙 ( 百兆 /V7)",CNITSEC2006TYP500,NULL,2006-11-13,NULL,NULL
1513,"思科系统 ( 中国 ) 网络技术有限公司","Cisco ASA5540 防火墙 ( 千兆 /V7)",CNITSEC2006TYP501,NULL,2006-11-13,NULL,NULL
1514,西安交大捷普网络科技有限公司,"F3000 防火墙（ V2.6 ）",CNITSEC2005TYP336,NULL,2005-1-25,NULL,NULL
1515,泛太领时科技（北京）有限公司,"产品设计数据管理系统（数据管理产品 / 安全管理产品 / 流程管理产品 / 资源管理产品 ",CNITSEC2005TYP337,NULL,2005-1-18,NULL,NULL
1516,北京东方华盾计算机安全技术开发有限公司,"华盾 VPN 安全网关（ V4.0 ）",CNITSEC2005TYP338,NULL,2005-1-21,NULL,NULL
1517,北京中科网威信息技术有限公司,"网威防火墙（ V3.2/NPFW-100&NPFW-200 ）",CNITSEC2005TYP339,NULL,2005-1-25,NULL,NULL
1518,上海格尔软件股份有限公司,"格尔数字证书认证系统（ V4.5.0 ）",CNITSEC2005TYP340,NULL,2005-1-25,NULL,NULL
1519,上海宝信软件股份有限公司,"宝信网络巡警 eCop 系统（ V2.0/eCop3000 ）",CNITSEC2005TYP341,NULL,2005-1-31,NULL,NULL
1520,北京天融信科技有限公司,"网络卫士防火墙（ 4000 ）",CNITSEC2005TYP342,NULL,2005-1-31,NULL,NULL
1521,北京天融信科技有限公司,"网络卫士过滤网关（ V1 ）",CNITSEC2005TYP343,NULL,2005-1-31,NULL,NULL
1522,北京远东网络安全研究院,"“黑客煞星”入侵检测系统（ V4.0 / 企业版）",CNITSEC2005TYP344,NULL,2005-1-31,NULL,NULL
1523,江苏金陵科技集团公司,"主机防护系统（ V1.5.0 ）",CNITSEC2005TYP345,NULL,2005-1-31,NULL,NULL
1524,"石家庄蓝太平洋科技贸易有限公司 / 河北省网络信息安全实验室","涉密计算机网络资源保护与监测系统（ V1.0 ）",CNITSEC2005TYP346,NULL,2005-1-31,NULL,NULL
1525,北京安氏领信科技发展有限公司,"安氏领信网络扫描器（ V1.5 ）",CNITSEC2005TYP347,NULL,2005-1-31,NULL,NULL
1526,北京安氏领信科技发展有限公司,"安氏领信百兆防火墙（ V4.0 ）",CNITSEC2005TYP348,NULL,2005-1-31,NULL,NULL
1527,北京安氏领信科技发展有限公司,"安氏领信千兆防火墙（ V4.0 ）",CNITSEC2005TYP349,NULL,2005-1-31,NULL,NULL
1528,北京安氏领信科技发展有限公司,"安氏领信百兆入侵检测系统（ V7.0 ）",CNITSEC2005TYP350,NULL,2005-1-31,NULL,NULL
1529,北京安氏领信科技发展有限公司,"安氏领信千兆入侵检测系统（ V7.0 ）",CNITSEC2005TYP351,NULL,2005-1-31,NULL,NULL
1530,北京市伟世盾安信息技术有限公司,"PacketUpperTM 网络流量优化服务器（ V1.79/PU1100 ）",CNITSEC2005TYP352,NULL,2005-1-31,NULL,NULL
1531,卡米尔资讯股份有限公司,"即时邮（ V3.1 ）",CNITSEC2005TYP353,NULL,2005-1-31,NULL,NULL
1532,北京握奇数据系统有限公司,"握奇数据 SIM/UIM 双模操作系统 V5.3",CNITSEC2005PRD008-EAL4,EAL4,2005-3-11,NULL,NULL
1533,江西捷德智能卡系统有限公司,"捷德 UIM 卡操作系统 V2.1",CNITSEC2005PRD009-EAL4,EAL4,2005-3-11,NULL,NULL
1534,北京航天智通科技有限公司,"NewCOS/32KSIM V1.0",CNITSEC2005PRD010-EAL4,EAL4,2005-3-11,NULL,NULL
1535,"北京天一宇科技发展有限公司 / 北邮英科（北京）信息技术研究所有限公司","NetPorter 网络隔离与信息交换系统（ V1.0.0 ）",CNITSEC2005TYP354,NULL,2005-3-18,NULL,NULL
1536,杭州核新软件技术有限公司,"核新 SSL 安全代理系统 (V1.96)",CNITSEC2005TYP355,NULL,2005-3-21,NULL,NULL
1537,北京点击科技有限公司,"竞开协同之星（ V1.1 ）",CNITSEC2005TYP356,NULL,2005-3-30,NULL,NULL
1538,上海金诺网络安全技术发展股份有限公司,"金诺网安入侵检测系统（ KIDS）（ V8.2）",CNITSEC2004PRD001-EAL3,EAL3,2004-7-21,NULL,NULL
1539,北京天融信科技有限公司,"网络卫士防火墙 NGFW4000（ V2.0）",CNITSEC2004PRD002-EAL3,EAL3,2004-7-21,NULL,NULL
1540,北京启明星辰信息技术有限公司,"天阗入侵检测与管理系统（ V6.0））",CNITSEC2004PRD003-EAL3,EAL3,2004-7-21,NULL,NULL
1541,北京神州绿盟科技有限公司,"冰之眼网络入侵检测系统（ V3.0）",CNITSEC2004PRD004-EAL3,EAL3,2004-12-24,NULL,NULL
1542,国防科学技术大学计算机学院,"银河麒麟（ V1.2）",CNITSEC2005PRD005-EAL3,EAL3,2005-1-31,NULL,NULL
1543,北京华虹集成电路设计有限责任公司,"北京华虹 HSM0864K SIM 卡 (GSM)",CNITSEC2003PRD001,EAL4,2003-4-3,NULL,NULL
1544,大唐微电子技术有限公司,"大唐 DMT01S SIM 卡（ GSM ）",CNITSEC2003PRD002,EAL4,2003-8-14,NULL,NULL
1545,上海华虹集成电路有限责任公司,"上海华虹 SHC1205 智能卡芯片 ()",CNITSEC2003PRD003,EAL4,2003-10-23,NULL,NULL
1546,"金普斯 (天津 )新技术有限公司","GemXplore U-Choose (V1.0)",CNITSEC2004PRD004-EAL4,EAL4,2004-8-31,NULL,NULL
1547,珠海东信和平智能卡股份有限公司,"EP10S 系列手机专用 SIM卡 Turbo COS2.0操作系统",CNITSEC2004PRD005-EAL4,EAL4,2004-9-16,NULL,NULL
1548,江西捷德智能卡系统有限公司,"江西捷德 SIM卡操作系统 (GDCOS 2.1)",CNITSEC2004PRD006-EAL4,EAL4,2004-10-26,NULL,NULL
1549,大唐微电子技术有限公司,"大唐 DMT01U UIM卡（ CDMA）",CNITSEC2004PRD007-EAL4,EAL4,2004-12-24,NULL,NULL
1550,北京握奇数据系统有限公司,"握奇数据 SIM/UIM双模操作系统 V5.3",CNITSEC2005PRD008-EAL4,EAL4,2005-3-11,NULL,NULL
1551,江西捷德智能卡系统有限公司,"捷德 UIM卡操作系统 V2.1",CNITSEC2005PRD009-EAL4,EAL4,2005-3-11,NULL,NULL
1552,北京航天智通科技有限公司,"NewCOS/32KSIM V1.0",CNITSEC2005PRD010-EAL4,EAL4,2005-3-11,NULL,NULL
1553,北京水木同正网络技术有限公司,"中华箭 5号综合网络安全管理系统（ V3.0)(海关定制版 )",CNITSEC2005TYP357,NULL,2005-4-5,NULL,NULL
1554,深圳市数据通计算机网络系统有限公司,"RTEP F-role IDS （ V2.1）",CNITSEC2005TYP358,NULL,2005-4-5,NULL,NULL
1555,湖南创智大方数据资讯有限公司,"声帮（ SoundPaint)NAB2000数字音频安全网桥（ V2.0）",CNITSEC2005TYP359,NULL,2005-5-26,NULL,NULL
1556,北京无限立通通讯技术有限责任公司,"立通 PushMail企业代理服务器（ V2.0/2600）",CNITSEC2005TYP360,NULL,2005-6-1,NULL,NULL
1557,杭州展望科技有限公司,"展望安全隔离与信息交换系统 PEGAP V1.0",CNITSEC2005TYP361,NULL,2005-6-1,NULL,NULL
1558,北京太极信息安全技术有限公司,"太极百兆网络入侵检测 TJ-NIDS （ V4.0 ）",CNITSEC2004TYP318,NULL,2004-10-26,NULL,NULL
1559,北京太极信息安全技术有限公司,"太极百兆防火墙 TJ-FW （ V1.0 ）",CNITSEC2004TYP319,NULL,2004-10-26,NULL,NULL
1560,长沙博华科技有限公司,"博华网龙入侵检测系统（ YG-IDS-S （ 2.0 ））",CNITSEC2004TYP320,NULL,2004-10-26,NULL,NULL
1561,湖南电子信息产业集团有限公司网络科技分公司,"普照信息卫士网络安全审计系统（ V2.0 ）",CNITSEC2004TYP321,NULL,2004-10-26,NULL,NULL
1562,港湾网络有限公司,"SmartHammer G503 千兆智能防火墙（ V1.3 ）",CNITSEC2004TYP322,NULL,2004-10-26,NULL,NULL
1563,深圳市隆丰华实业有限公司,"网安实服务器软件系统（ V2.0 ）",CNITSEC2004TYP323,NULL,2004-10-26,NULL,NULL
1564,华为技术有限公司,"华为 Quidway Eudemon500 防火墙 (V3.3)",CNITSEC2004TYP324,NULL,2004-10-26,NULL,NULL
1565,华为技术有限公司,"华为 Quidway Eudemon1000 防火墙 (V3.3)",CNITSEC2004TYP325,NULL,2004-10-26,NULL,NULL
1566,江西捷德智能卡系统有限公司,"江西捷德 SIM 卡操作系统 (GDCOS 2.1)",CNITSEC2004PRD006-EAL4,EAL4,2004-10-26,NULL,NULL
1567,北京首信科技有限公司,"首信防火墙 CF2000 （ V2.1 ）",CNITSEC2004TYP326,NULL,2004-12-13,NULL,NULL
1568,安氏互联网安全系统（中国）有限公司,"领信百兆防火墙（ V4.0 ）",CNITSEC2004TYP327,NULL,2004-12-13,NULL,NULL
1569,福建星网锐捷网络有限公司,"锐捷防火墙（ V3.0 ）",CNITSEC2004TYP328,NULL,2004-12-13,NULL,NULL
1570,"北京 精业胜龙信息系统有限公司","胜龙 e通互联网证券综合服务系统（ V1.6）",CNITSEC2004TYP237,NULL,2004-1-30,NULL,NULL
1571,美国飞塔有限公司,"FortiGate 防火墙（ V2.50）",CNITSEC2004TYP238,NULL,2004-1-30,NULL,NULL
1572,四川川大能士信息安全有限公司,"能士安全 VPN 系统（ V2.00/NESEC300）",CNITSEC2004TYP239,NULL,2004-1-30,NULL,NULL
1573,上海金电网安科技有限公司,"安全隔离与信息交换系统 FerryWay（ V2.0）",CNITSEC2004TYP240,NULL,2004-2-3,NULL,NULL
1574,"北京 天融信网络安全技术有限公司","天威诚信 CA处理中心（ V2.0）",CNITSEC2004TYP241,NULL,2004-2-3,NULL,NULL
1575,万达信息股份有限公司,"万达网页自动检测与恢复系统（ V1.0）",CNITSEC2004TYP242,NULL,2004-2-3,NULL,NULL
1576,北京京泰网络科技有限公司,"京 泰安全隔离与信息交换系统（ V2.0）",CNITSEC2004TYP243,NULL,2004-2-3,NULL,NULL
1577,北京威视网安信息技术有限公司,"威视 . 领信防火墙 M-G-V5（百兆）",CNITSEC2004TYP244,NULL,2004-2-3,NULL,NULL
1578,上海金诺网络安全技术发展股份有限公司,"金 诺网安入侵检测系统（ V8.2 ）",CNITSEC2004PRD001,NULL,2004-7-21,NULL,NULL
1579,北京天融信科技有限公司,"网络卫士防火墙 NGFW4000 （ V2.0 ）",CNITSEC2004PRD002,NULL,2004-7-21,NULL,NULL
1580,北京启明星辰信息技术有限公司,"天 阗入侵检测与管理系统（ V6.0 ）",CNITSEC2004PRD003,NULL,2004-7-21,NULL,NULL
1581,北京瑞星网安技术股份有限公司,"瑞星防毒墙 V3.0",CNITSEC2022PRD1134,EAL1,20221102,20251101,NULL
1582,国民技术股份有限公司,"智能密码钥匙芯片 Z32HUB",CNITSEC2022PRD1135,EAL4+,20221108,20251107,NULL
1583,深信服科技股份有限公司,"深信服 VPN 网关VPN-1000 V7.0",CNITSEC2022PRD1136,EAL3+,20221222,20251221,NULL
1584,北京天融信网络安全技术有限公司,"天融信网络审计系统 TA-Net（千兆） V3",CNITSEC2022PRD1137,EAL3+,20221226,20251225,NULL
1585,北京天融信网络安全技术有限公司,"天融信网络审计系统 TA-Net（万兆） V3",CNITSEC2022PRD1138,EAL3+,20221226,20251225,NULL
